start_index,p,gamma,beta
3,7,2.853103502904666;2.7203437108850848;2.379218904183015;3.08226557846176;5.441005843668617;3.68168518252388;3.6934613873922433,0.23694090999053982;0.23464016822487563;1.3949745000173006;0.22950962288422921;1.3868584383203346;2.9960461394452267;1.4862003130813288
