start_index,p,gamma,beta
1,11,3.260197589063085;6.312130768526217;0.06021221768769037;0.3549526165221555;0.676989643841672;5.956938888589881;-0.05842655877498477;2.6122545193776525;3.732231383954712;3.1013852767484744;1.9506593530162375,1.6602369401572246;2.022723987114868;2.9071524213247484;1.2678905683322244;1.3766482333401506;0.9759956679033498;1.1918976708057067;3.172468064828802;2.5068180270546594;1.5833449249420657;-0.02954426376427432
