start_index,p,gamma,beta
1,11,-113.00962386211171;367.0181535526916;-321.4437659744065;-176.36459097761923;437.9703450733057;99.17069900890453;-59.660631554500156;273.90276363506405;-110.43202424441806;275.0793826700637;-52.27213323847168,1056.7314810943717;-888.6591802060908;1203.9942493175306;1624.1128469416976;-1538.2446795662158;-201.71613802326644;188.76256829499135;72.39888361973257;375.612742709674;19.53927377198832;-272.9368745790205
