start_index,p,gamma,beta
2,7,6.0136608478193825;5.742830452134769;1.4563089373449654;0.7683916133761562;3.7497213682269193;5.531616197688539;1.9535630501661119,2.8705901081244916;3.0716477114909786;1.5776653231785207;1.7845807118145585;-0.08239096915119518;3.2280648978240056;3.1501441440759423
