start_index,p,gamma,beta
3,8,0.5445645888881597;6.0430156812590266;3.6166302930656036;3.773351057485456;0.0009695039794319906;5.1971195772384915;0.00013972437313277883;4.329076524766541,-0.05941510021127956;3.4491910799412486;2.9510241714821563;2.425387724428804;2.113994912565848;1.8987059890490339;1.2430037655800001;1.270975581261655
