start,kind,iteration,value,g_norm
1,warm,1,-7.839420398418e-01,3.229235e-01
1,warm,2,-7.938153826102e-01,1.152601e-01
1,warm,3,-7.951541516341e-01,7.962441e-02
1,warm,4,-7.959962079771e-01,6.541860e-02
1,warm,5,-7.967794043028e-01,6.608182e-02
1,warm,6,-7.975834284544e-01,2.684939e-02
1,warm,7,-7.977986964597e-01,3.281426e-02
1,warm,8,-7.978716601354e-01,2.000070e-02
1,warm,9,-7.979625761284e-01,1.061940e-02
1,warm,10,-7.979830109570e-01,6.793216e-03
1,warm,11,-7.979966165268e-01,6.713867e-03
1,warm,12,-7.980152309349e-01,2.745509e-03
1,warm,13,-7.980173392089e-01,1.519696e-03
1,warm,14,-7.980178421399e-01,9.648800e-04
1,warm,15,-7.980214947189e-01,7.600784e-04
1,warm,16,-7.980213879376e-01,3.519022e-04
1,warm,17,-7.980210163145e-01,3.508636e-04
1,warm,18,-7.980214489925e-01,7.116795e-04
1,warm,19,-7.980212968423e-01,6.570816e-04
1,warm,20,-7.980230875658e-01,2.236366e-04
1,warm,21,-7.980228521368e-01,2.391338e-04
1,warm,22,-7.980208442696e-01,2.138615e-04
1,warm,23,-7.980206168106e-01,1.556873e-04
1,warm,24,-7.980217707185e-01,1.131892e-04
1,warm,25,-7.980213262625e-01,1.156330e-04
1,warm,26,-7.980216259950e-01,1.224279e-04
1,warm,27,-7.980216560942e-01,1.239777e-04
1,warm,28,-7.980213921975e-01,1.676083e-04
1,warm,29,-7.980216704078e-01,1.769066e-04
1,warm,30,-7.980229713576e-01,1.332760e-04
1,warm,31,-7.980234750043e-01,1.037121e-04
1,warm,32,-7.980231775649e-01,1.618862e-04
1,warm,33,-7.980234530652e-01,1.490116e-04
1,warm,34,-7.980234530652e-01,1.490116e-04
2,random,1,-5.000011744652e-01,8.747335e-05
2,random,2,-5.000601478831e-01,1.093176e-03
2,random,3,-5.065768487892e-01,6.348657e-02
2,random,4,-5.098620047186e-01,8.956922e-02
2,random,5,-5.842545311853e-01,6.052883e-01
2,random,6,-5.853050535563e-01,5.291305e-01
2,random,7,-6.005031823242e-01,5.210514e-01
2,random,8,-6.522168032242e-01,4.662871e-01
2,random,9,-6.890632910161e-01,2.880390e-01
2,random,10,-6.947045406274e-01,1.412825e-01
2,random,11,-6.958957377631e-01,8.061200e-02
2,random,12,-6.973789941739e-01,5.327795e-02
2,random,13,-6.998556162706e-01,6.730286e-02
2,random,14,-7.023480189553e-01,1.215539e-01
2,random,15,-7.035080550333e-01,5.500366e-02
2,random,16,-7.038309119156e-01,1.783641e-02
2,random,17,-7.039665068718e-01,3.430373e-02
2,random,18,-7.045546120373e-01,5.836096e-02
2,random,19,-7.063604856054e-01,1.521826e-01
2,random,20,-7.066463084310e-01,1.709916e-01
2,random,21,-7.078377345943e-01,2.105251e-01
2,random,22,-7.091107227232e-01,2.428990e-01
2,random,23,-7.114118586594e-01,2.808301e-01
2,random,24,-7.152481746591e-01,2.742127e-01
2,random,25,-7.189089971770e-01,1.522095e-01
2,random,26,-7.201903055493e-01,1.038021e-01
2,random,27,-7.214666944683e-01,8.427844e-02
2,random,28,-7.240499132894e-01,9.244383e-02
2,random,29,-7.253739590930e-01,4.061785e-02
2,random,30,-7.255937724846e-01,2.790075e-02
2,random,31,-7.257025023297e-01,3.752447e-02
2,random,32,-7.258753164192e-01,1.967298e-02
2,random,33,-7.261661887104e-01,3.384711e-02
2,random,34,-7.262752356708e-01,3.747516e-02
2,random,35,-7.263842180327e-01,3.828760e-02
