start_index,p,gamma,beta
2,5,3.282373115449109;6.675180172457188;1.1582115375832336;1.6111978503616766;3.6406257786533414,-1.0320630153767976;1.7828907732833748;1.5696741946104387;3.321393568812392;1.4511286760425715
