run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,1,1,2,320,1234,0.646186354604,0.788372,0.579911,69,3,5,true,0,random,1.0e-06,0.43825481579232495,0.20008475043612303
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,2,1,2,320,1234,0.700817902677,0.001893,0.001366,64,3,8,true,0,warm,1.0e-06,0.34424388420754237;0.5200328538684467,0.22752178143851692;0.14855083375430783
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,3,1,2,320,1234,0.734428791030,0.012252,0.003508,112,3,10,true,0,warm,1.0e-06,0.30066030965476165;0.45531543155041737;0.503365246387173,0.2311907695061751;0.18641078704684722;0.12575033452562553
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,4,1,2,640,1234,0.757393337269,0.043263,0.018576,133,3,13,true,0,warm,1.0e-06,0.2750848537243865;0.41628374137278157;0.44811902242422835;0.49332113410480755,0.22851683356104105;0.19169072540848411;0.17233217901073145;0.11069395871208294
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,5,1,2,1280,1234,0.774382302244,0.396738,0.169709,344,3,16,true,0,warm,1.0e-06,0.2576805109655469;0.39306862856658237;0.41274214956442573;0.43930507745067093;0.4861140480991919,0.22565489766815452;0.19082808433548795;0.17995297915595884;0.16345555436911594;0.09953148550825484
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,6,1,2,1280,1234,0.787526193237,3.470725,0.654185,542,3,23,true,0,warm,1.0e-06,0.24524545134994621;0.37636435296942655;0.3919919568410689;0.4039932183055537;0.4308624198718396;0.48113312927521845,0.2228757920475675;0.18815544864995543;0.18089014476341828;0.17372881715404012;0.1561802857158022;0.09066144500230534
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,7,1,2,1280,1234,0.798023453065,174.091189,29.156804,5508,3,33,true,0,warm,1.0e-06,0.23571175697507804;0.363454895010398;0.37750917004903445;0.3839872331807004;0.3944453656952965;0.42442337998518487;0.4778386927922601,0.22020035376423533;0.18523299787853653;0.1792766715951826;0.1767034537295544;0.16908234148785692;0.14964897646645145;0.08342917906590909
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,8,1,2,1280,1234,0.806705267105,266.057366,72.900272,2507,3,16,true,0,warm,1.0e-06,0.22872782613343892;0.3519838319828968;0.36612995545241966;0.3703980508915778;0.372961506956193;0.38473500973394065;0.4211138558854962;0.4767111933058696,0.2176412695694909;0.18200773269806367;0.17670378532916892;0.17563338122787445;0.17306304833739714;0.1648967378238543;0.14376217405463235;0.0775029139401717
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,9,1,2,1280,1234,0.813383537615,776.974075,144.310365,1113,3,4,true,0,warm,1.0e-06,0.22826062671673536;0.3515333931530201;0.3659553052302074;0.37022157803714045;0.3732747725727945;0.385128087269941;0.42307964648847873;0.47080348048248377;0.4782948497648272,0.2182430432269597;0.1812005395579283;0.17524190834098397;0.17624900785399356;0.17230883202905922;0.1644693653893444;0.13955907209819132;0.10892415311674276;0.046102625851778684
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,10,1,2,1280,1234,0.882955281825,460.085981,458.004483,153,3,2,true,0,warm,1.0e-06,0.22824013540090726;0.351528302573531;0.3659762042056401;0.3702166714545004;0.3732685933452821;0.38511106756140817;0.42304960900287886;0.47079040137313377;0.47826694357606164;0.4783091401867665,0.21837552095824242;0.18112399686874273;0.17522718859306366;0.17625882101927376;0.17234366876580395;0.16446151485712024;0.13959390883493605;0.10891188666014251;0.04617475261658817;0.04607269569767407
20260401T115014-k5-d7-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T11:50:14,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,5,7,11,1,0,1280,1234,21.441003716909,3943.760466,2322.948513,264,3,3,false,2,warm,1.0e-05,0.2282401353851445;0.3515283025571348;0.36597620423797034;0.370216671462;0.37326859334867485;0.3851110675845547;0.42304960897172916;0.4707904013164194;0.47826694360479693;0.47830914023962817;0.47830914018419324,0.21837552089077195;0.18112399690013128;0.1752271887916781;0.17625882106258478;0.17234366880705365;0.16446151486723765;0.13959390881996078;0.10891188666532657;0.04617475261246164;0.04607269568032669;0.046072695718380345
