start_index,p,gamma,beta
2,6,6.562590084041427;5.842934388705759;0.4040253592625666;0.07041944370331336;2.8273151049670733;0.7283756898467398,1.798504964136803;0.40003134846825933;3.299879803181911;3.0507598472155513;1.8502884154402441;-0.10816188315896727
