start,kind,iteration,value,g_norm
1,warm,1,-8.052407047010e-01,3.052368e-01
1,warm,2,-8.089961951364e-01,1.621094e-01
1,warm,3,-8.128266498648e-01,1.080933e-01
1,warm,4,-8.133835376155e-01,1.065063e-01
1,warm,5,-8.133835376155e-01,1.065063e-01
2,random,1,-4.999544380268e-01,6.882536e-04
2,random,2,-4.999988372261e-01,7.478744e-05
2,random,3,-5.000023848784e-01,4.251534e-05
2,random,4,-5.003480662539e-01,3.911853e-03
2,random,5,-5.004598089201e-01,3.759503e-03
2,random,6,-5.150385050037e-01,1.643178e-01
2,random,7,-5.151392446974e-01,1.638344e-01
2,random,8,-5.179126123492e-01,1.813305e-01
2,random,9,-5.524433018391e-01,3.966280e-01
2,random,10,-5.559340562627e-01,4.813452e-01
2,random,11,-5.778717378616e-01,4.631451e-01
2,random,12,-6.167494007765e-01,5.561621e-01
2,random,13,-6.657260616849e-01,4.180145e-01
2,random,14,-7.068751673957e-01,3.392810e-01
2,random,15,-7.201899002106e-01,2.752477e-01
2,random,16,-7.234190542298e-01,2.752752e-01
2,random,17,-7.342152678595e-01,1.983211e-01
2,random,18,-7.420857433042e-01,9.305787e-02
2,random,19,-7.422585335918e-01,8.742958e-02
2,random,20,-7.448350810781e-01,4.866144e-02
2,random,21,-7.452098580131e-01,3.145288e-02
2,random,22,-7.456833657445e-01,1.772808e-02
2,random,23,-7.470237643570e-01,1.073354e-02
2,random,24,-7.480689549645e-01,1.182768e-02
2,random,25,-7.480550322626e-01,1.182219e-02
2,random,26,-7.480519278025e-01,1.483050e-02
2,random,27,-7.480841642351e-01,1.173469e-02
2,random,28,-7.473805151574e-01,1.153389e-02
2,random,29,-7.472380122914e-01,1.278061e-02
2,random,30,-7.472362732604e-01,1.136104e-02
2,random,31,-7.480779174049e-01,2.276835e-02
2,random,32,-7.480906755310e-01,2.045974e-02
2,random,33,-7.481494429142e-01,2.661870e-02
2,random,34,-7.483598807512e-01,2.476299e-02
2,random,35,-7.490832779688e-01,2.234191e-02
2,random,36,-7.492333499402e-01,2.402481e-02
2,random,37,-7.492509184195e-01,2.306220e-02
2,random,38,-7.492509184195e-01,2.306220e-02
3,random,1,-4.999999832926e-01,4.100367e-07
