start,kind,iteration,value,g_norm
1,random,1,-5.083048507679e-01,9.972862e-01
1,random,2,-5.324423727101e-01,4.049096e-01
1,random,3,-5.526597299878e-01,9.640994e-02
1,random,4,-5.548550009655e-01,2.651651e-02
1,random,5,-5.549137010074e-01,1.188504e-03
1,random,6,-5.549139356777e-01,5.663860e-06
1,random,7,-5.549139356804e-01,2.253866e-09
2,random,1,-5.710797539012e-01,4.169180e-01
2,random,2,-6.100463109592e-01,2.976667e-01
2,random,3,-6.431454229539e-01,2.127468e-01
2,random,4,-6.461863181295e-01,7.092334e-04
2,random,5,-6.461863544832e-01,2.059283e-05
2,random,6,-6.461863546039e-01,5.077581e-09
3,random,1,-4.260175261333e-01,2.904755e-01
3,random,2,-4.999980849831e-01,7.127304e-05
3,random,3,-5.149884691621e-01,2.862604e-01
3,random,4,-5.559024389830e-01,2.505130e-01
3,random,5,-5.580920249110e-01,1.903518e-01
3,random,6,-5.659892470917e-01,6.849984e-02
3,random,7,-5.666172103970e-01,9.522231e-03
3,random,8,-5.666336646412e-01,1.335940e-04
3,random,9,-5.666336665218e-01,2.316402e-07
