start_index,p,gamma,beta
1,9,0.18273367033222127;1.6724171258575442;4.464314948461036;2.705107443250952;5.830780494217833;1.291991734872473;3.137267045010085;0.24839862038499322;1.1028273639384805,0.45537945403276214;1.570660647625942;1.2395904881293769;0.2128611588969061;0.19802659588173843;1.9786991846996578;1.9804514871302277;-0.0036289772891223634;0.12208306460460672
