start_index,p,gamma,beta
2,9,3.7103756674073813;3.0311302339840855;2.1939076198855423;0.1597376080341362;5.775474975757788;2.6654869473373943;5.712030212659696;0.09099755774771442;3.982079451276441,3.243022492293499;1.7485704239251492;2.999263748231973;0.4068257472215682;3.3622719885423664;-0.2172341000265475;1.1788330498814967;3.4308010010790557;3.059649417791048
