start,iteration,value,g_norm
2,1,-5.000899460635e-01,2.222784e-03
2,2,-5.025432244859e-01,5.827297e-02
2,3,-5.027679164030e-01,4.515535e-02
2,4,-5.037992907953e-01,7.844910e-02
2,5,-5.863781923218e-01,4.736851e-01
2,6,-5.865212089455e-01,4.987807e-01
2,7,-6.085992344592e-01,5.234755e-01
2,8,-6.943028706148e-01,3.843594e-01
2,9,-7.214536450793e-01,2.023150e-01
2,10,-7.260008399323e-01,1.007740e-01
2,11,-7.269116690928e-01,4.916618e-02
2,12,-7.284662857190e-01,1.003121e-01
2,13,-7.312329057151e-01,7.127624e-02
2,14,-7.331869269145e-01,7.485941e-02
2,15,-7.341722408763e-01,4.457602e-02
2,16,-7.346241248380e-01,3.414998e-02
2,17,-7.355250488622e-01,4.941139e-02
2,18,-7.372237711720e-01,4.981494e-02
2,19,-7.381070807365e-01,2.906716e-02
2,20,-7.389699633023e-01,5.066649e-02
2,21,-7.399570650489e-01,8.129941e-02
2,22,-7.405588626717e-01,7.151893e-02
2,23,-7.419360174244e-01,6.410418e-02
2,24,-7.425656677339e-01,5.773767e-02
2,25,-7.431077512828e-01,4.481124e-02
2,26,-7.433574871961e-01,2.838604e-02
2,27,-7.434543959256e-01,1.061780e-02
2,28,-7.434804374538e-01,7.880973e-03
2,29,-7.435233953562e-01,2.339358e-02
2,30,-7.435941096163e-01,1.241873e-02
2,31,-7.436850706895e-01,1.753685e-02
2,32,-7.437553319618e-01,5.703266e-03
2,33,-7.437635211777e-01,3.209989e-03
2,34,-7.437704770391e-01,1.089836e-02
2,35,-7.441402021105e-01,3.039462e-02
2,36,-7.442596326086e-01,4.495307e-02
2,37,-7.443756267493e-01,5.595515e-02
2,38,-7.445571453559e-01,6.916680e-02
2,39,-7.448603522685e-01,8.026176e-02
2,40,-7.454880595228e-01,7.702796e-02
2,41,-7.461223774419e-01,3.428829e-02
2,42,-7.463580721202e-01,2.915288e-02
2,43,-7.467813488931e-01,5.355046e-02
