start,iteration,value,g_norm
2,1,-4.935349883896e-01,5.578539e-01
2,2,-5.716091218200e-01,2.909156e-01
2,3,-6.260066136086e-01,2.952712e-01
2,4,-6.505289968094e-01,3.049076e-01
2,5,-6.617212908260e-01,1.191407e-01
2,6,-6.668895775730e-01,6.997399e-02
2,7,-6.930397504799e-01,1.881615e-01
2,8,-6.967297603383e-01,2.270589e-01
2,9,-6.989090577967e-01,8.388039e-02
2,10,-7.037886610727e-01,1.404251e-01
2,11,-7.086524661812e-01,1.056602e-01
2,12,-7.113892459916e-01,7.682628e-02
2,13,-7.122879462199e-01,1.283113e-02
2,14,-7.123233246079e-01,1.845563e-03
2,15,-7.123243951728e-01,5.142506e-04
2,16,-7.123244201034e-01,1.256326e-05
2,17,-7.123244201429e-01,3.092028e-08
