start_index,p,gamma,beta
2,7,5.968796498321722;5.773771607351808;0.4950292097631698;2.787099286723062;3.812177424710824;5.008236410983831;1.2029433038184083,2.8398870429534755;2.663691159042627;1.527466521383458;1.1555765675397631;0.40435227958865516;3.140258014490324;2.858735316111359
