start_index,p,gamma,beta
2,8,3.673489812706641;3.9987327833071418;1.916317315578191;2.993053267967937;-0.5133701640991074;5.765502607520665;5.735658137354171;5.667338809696854,1.6475715731886933;3.1389841951011084;-0.6702773254332924;4.308345953759763;-0.24534211662897257;1.3558588879677422;1.3786969902180604;3.030955014754207
