start,kind,iteration,value,g_norm
1,warm,1,-6.833122257722e-01,4.065571e-01
1,warm,2,-7.158661895812e-01,1.313786e-01
1,warm,3,-7.217427439285e-01,1.550575e-01
1,warm,4,-7.265928830941e-01,5.931043e-02
1,warm,5,-7.269558286154e-01,1.783747e-02
1,warm,6,-7.271519494126e-01,1.566761e-02
1,warm,7,-7.271761909776e-01,4.302036e-04
1,warm,8,-7.271762665394e-01,3.152784e-05
1,warm,9,-7.271762667147e-01,3.439492e-07
2,random,1,-4.935349883896e-01,5.578539e-01
2,random,2,-5.716091218200e-01,2.909156e-01
2,random,3,-6.260066136086e-01,2.952712e-01
2,random,4,-6.505289968094e-01,3.049076e-01
2,random,5,-6.617212908260e-01,1.191407e-01
2,random,6,-6.668895775730e-01,6.997399e-02
2,random,7,-6.930397504799e-01,1.881615e-01
2,random,8,-6.967297603383e-01,2.270589e-01
2,random,9,-6.989090577967e-01,8.388039e-02
2,random,10,-7.037886610727e-01,1.404251e-01
2,random,11,-7.086524661812e-01,1.056602e-01
2,random,12,-7.113892459916e-01,7.682628e-02
2,random,13,-7.122879462199e-01,1.283113e-02
2,random,14,-7.123233246079e-01,1.845563e-03
2,random,15,-7.123243951728e-01,5.142506e-04
2,random,16,-7.123244201034e-01,1.256326e-05
2,random,17,-7.123244201429e-01,3.092028e-08
3,random,1,-5.036165120105e-01,3.165049e-02
3,random,2,-5.573420356657e-01,2.969888e-01
3,random,3,-5.729321362688e-01,2.993453e-01
3,random,4,-6.385451775131e-01,5.411472e-01
3,random,5,-6.687983445009e-01,6.465882e-01
3,random,6,-6.868597663472e-01,4.990452e-01
3,random,7,-7.057906771346e-01,3.252501e-01
3,random,8,-7.230869354724e-01,1.550798e-01
3,random,9,-7.266793633951e-01,6.732966e-02
3,random,10,-7.271489679813e-01,1.689597e-02
3,random,11,-7.271762349109e-01,2.444194e-04
3,random,12,-7.271762659914e-01,5.892213e-05
3,random,13,-7.271762667146e-01,7.076532e-07
