start_index,p,gamma,beta
1,8,3.251597543799757;0.1798539331728657;0.07935331653551933;0.4414578238122862;0.4547161274523464;6.172658440334957;5.6902176831306965;2.5666497135815094,1.9462103727009368;1.5409564121359007;1.097354816803022;1.8719462137490785;1.9936880815526952;2.7932720580477595;1.385641376124293;1.4708479226089595
