start_index,p,gamma,beta
1,9,0.24176981164589262;0.4049398499458428;0.4330816173973223;0.4441438738610316;0.45050545091030814;0.4604379009476803;0.48470085156199516;0.5330104960822819;0.6129052062612708,0.27441203359384586;0.2266428296633268;0.21594979122445088;0.21336392861421555;0.21118632258295028;0.20635254258129831;0.1910348065690999;0.16285929230805385;0.08283773069304162
