run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,1,1,2,320,1234,0.629519381067,0.518152,0.179246,34,3,4,true,0,random,1.0e-06,0.40773374676474355,0.28860227562747015
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,2,1,2,320,1234,0.676725383483,0.005813,0.001671,156,3,10,true,0,random,1.0e-06,0.31129303317553486;2.6243790305837287,1.9249735137117763;1.3619736728738152
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,3,1,2,320,1234,0.690049896619,0.015372,0.013914,232,3,29,true,0,random,1.0e-06,2.976573601463986;2.6968741842063073;2.6306076772485056,0.645535222233993;0.32171345487244407;1.3788905247842165
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,4,1,2,640,1234,0.707849354351,0.070088,0.069752,227,3,39,true,0,random,1.0e-06,3.410000106116154;2.6939082403602086;1.9797639685325394;5.630164561252663,1.9457891217202448;2.8640693965953212;1.6006278932520028;1.744745246468792
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,5,1,2,1280,1234,0.717821117973,0.348959,0.345991,254,3,48,true,0,random,1.0e-06,0.21050433954616468;0.1371637408764853;3.611578319253381;3.023879996340472;0.6726431993402987,0.9075196989973325;0.47133985688608177;2.607620983538928;2.861733611675105;0.14941342341765074
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,6,1,2,1280,1234,0.737202118285,2.678532,2.673150,548,3,96,true,0,random,1.0e-06,3.2805587729936576;3.501419133143493;2.7287450452609576;3.025724677178225;0.6052488221706724;5.770953670823914,2.514292573048081;1.2225201940174104;2.113936415107741;0.23005054468938368;1.3407904144639957;3.011502939583469
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,7,1,2,1280,1234,0.749243219563,19.891812,3.272725,652,3,26,true,0,warm,1.0e-06,3.273212802205483;3.4810336556991177;2.750267945929376;3.0238777165165005;0.5595070094002931;5.834124498818531;5.778055132395436,2.5164613016534494;1.2214258904994915;2.1084227695331275;0.20598442582002663;1.3119245821025776;2.926699247171104;3.022205069782747
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,8,1,2,1280,1234,0.758706245354,119.463070,30.023194,1126,3,43,true,0,warm,1.0e-06,3.267703373425811;3.4665052475348563;2.7664705763833286;3.027252698274161;0.5302294426400345;5.877044796740131;5.8353005021467474;5.777261462997193,2.517768077705002;1.2220656270391292;2.1032812152755413;0.1929908327989107;1.3006033061738507;2.8964658978543296;2.941109996118037;3.0344762757262216
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,9,1,2,1280,1234,0.766443201935,7771.857515,3320.749186,17523,3,138,true,0,warm,1.0e-06,3.2629890332186813;3.4544201324816894;2.780023367394997;3.0312442837687543;0.5083282430123696;5.900788762493627;5.879929950432459;5.8344098083573055;5.776058073672833,2.51852597119958;1.223564275602529;2.097800335548351;0.1837868332122851;1.295415794875593;2.8807643057054078;2.9080033844044304;2.953118241202332;3.0433058728650257
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,10,1,2,1280,1234,0.772932294911,3725.601189,3723.493100,2034,3,30,true,0,warm,1.0e-06,3.2585431920350327;3.443812955846418;2.7899911404128073;3.0334387211809455;0.4941218537192632;5.917129369247334;5.90557296941766;5.882282258708208;5.832854399374218;5.774811307059898,2.5185467844036844;1.2250815845858776;2.0947625287409597;0.1779925359037382;1.2929834641261397;2.8737861639891564;2.8914684942272353;2.9181495243261257;2.963513972499495;3.0508396333831334
20260331T043152-k3-d7-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:31:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,7,11,1,0,1280,1234,0.778760214189,6041.160139,6032.472790,419,1,13,true,0,warm,1.0e-05,3.2580077324995864;3.437855166773294;2.7932523577991484;3.032245176194622;0.4898594120412064;5.922187888101452;5.91186841943535;5.897219238516073;5.869548679103173;5.814303196565583;5.7568138604461065,2.5175212106351843;1.225124449769308;2.099428380105147;0.1769770929664053;1.2883505198997414;2.863567046995858;2.875750809041636;2.8949361502254147;2.924667898184309;2.9748929500031767;3.059884512000634
