start_index,p,gamma,beta
3,10,6.0140220505516;0.7401984079495143;3.4461057568994073;6.280799929033844;1.4523259647142994;1.5322675042568574;3.586264021141129;2.114382707183405;6.041736250764354;6.080155203757244,1.9515370056360464;2.8369899252755997;0.21477020218050635;-0.33749309787369536;1.5709388339536663;0.232323757761164;0.5092154887071195;1.67256754993311;-0.22215236320211657;0.31711132054506497
