start_index,p,gamma,beta
1,12,3.3519958781388666;0.356723194211889;0.38476134158791253;0.39189401015114556;0.3974323310455774;0.3998336284013438;0.4161284983671583;0.4471508512492588;0.5003695022230524;0.5626376718028975;0.5688108595703598;0.5688108595703569,1.837301300973825;0.22677096341208203;0.21433883789871316;0.2185274345109985;0.2174253667257584;0.20955149530849906;0.20223271471740747;0.18544900030366607;0.14686757417097196;0.10008863248729104;0.04188736910422509;0.04188736910422389
