run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,1,1,2,320,1234,0.658625024633,0.724119,0.547374,36,3,5,true,0,random,1.0e-06,0.4751688321151449,0.19963066875766156
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,2,1,2,320,1234,0.717596564136,0.034147,0.020537,127,3,8,true,0,warm,1.0e-06,0.37355701535549357;0.568334309026152,0.22820030805549588;0.1485224570581772
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,3,1,2,320,1234,0.753676130933,0.063414,0.040421,190,3,10,true,0,warm,1.0e-06,0.326150959998275;0.4979071905232464;0.5536010783089907,0.23159580559985965;0.18785883186799957;0.12606608951049403
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,4,1,2,640,1234,0.778129588987,0.047826,0.047122,52,3,13,true,0,warm,1.0e-06,0.29837752201714646;0.45501634640612154;0.49251589176263355;0.5443526304496027,0.22861346965474097;0.19259283765828145;0.17430650662918906;0.11126126480542574
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,5,1,2,1280,1234,0.796091882450,0.431887,0.169561,256,3,17,true,0,warm,1.0e-06,0.2796145275258113;0.42981369187708146;0.45345989245628376;0.48373226030451166;0.5373415371833183,0.22555584924766053;0.19135913422352968;0.18109863534943219;0.16572418184245566;0.1002339664280417
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,6,1,2,1280,1234,0.809911709556,1.732288,0.717186,443,3,26,true,0,warm,1.0e-06,0.26622635722827537;0.411659565324719;0.4309463282154493;0.4450144095846545;0.47482604773973147;0.5325257461357037,0.22263507163121485;0.18845208661799684;0.1817529895320825;0.17500012295022288;0.15861354730829172;0.09143416149894305
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,7,1,2,1280,1234,0.820884792701,74.996219,74.969846,3734,3,408,true,0,warm,1.0e-06,0.25597735716669323;0.3977002114404956;0.4151250184340972;0.42305163650176725;0.43527289989051793;0.46795550600833;0.5294477441814266,0.2198777849856882;0.18539577363413878;0.17981247260419853;0.17780030388209023;0.17049868162880633;0.15220244926692755;0.08424234843072462
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,8,1,2,1280,1234,0.829834988235,183.422413,135.659908,2209,3,26,true,0,warm,1.0e-06,0.24723856381746512;0.38652736223720763;0.40373984551849124;0.40742319955884565;0.41138588078370925;0.4264412850373594;0.46373871750971685;0.5282933886367477,0.21701892447423193;0.1828057340807363;0.17725661965048656;0.1763282704239377;0.17472524873970355;0.1663787776288358;0.14629624633165653;0.07818680006224005
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,9,1,2,1280,1234,0.837011297324,1170.442109,310.373550,1954,3,12,true,0,warm,1.0e-06,0.24632232724986228;0.38268445367149206;0.39954070035036965;0.4045595399354327;0.4087184944522527;0.4219701335061429;0.4493666374787859;0.49345797980421785;0.5428392358441114,0.21417266119831085;0.18361746488854547;0.17772509165698552;0.17883859570759303;0.18437399676962063;0.18082214896516774;0.16825540964199412;0.13571483043407537;0.06495076413533449
20260331T232833-k5-d6-p1-15-r2-i320-s1234,cluster,slurm-987285-10,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,5,6,10,1,2,1280,1234,0.852930032871,4108.789002,1199.293734,1346,4,8,true,1,retry,1.0e-05,0.24741847542166612;0.3839466991741384;0.3991526546704809;0.4065253228207981;0.4071010494996952;0.4219133186842577;0.4468495649247365;0.49350488105057244;0.541310118751114;0.5418140276588999,0.22056374701891718;0.1811004624322123;0.17488120992782277;0.17820873104956292;0.18133134132411818;0.1760977375865504;0.16894700926166714;0.1337817265756675;0.08991296156527757;0.04099106722359987
