start,iteration,value,g_norm
1,1,-4.174720968401e-01,6.394512e-01
1,2,-4.999605027028e-01,9.197723e-03
1,3,-5.010438987280e-01,1.898983e-02
1,4,-5.153883886227e-01,9.856753e-02
1,5,-5.172581634768e-01,1.321462e-01
1,6,-5.599141843975e-01,2.381076e-01
1,7,-5.646873799213e-01,3.193429e-01
1,8,-6.195776304425e-01,3.793332e-01
1,9,-6.535868827005e-01,3.406045e-01
1,10,-6.871151393457e-01,1.979913e-01
1,11,-7.199884881892e-01,2.164939e-01
1,12,-7.334766866609e-01,1.548109e-01
1,13,-7.430965161282e-01,9.563088e-02
1,14,-7.492533736587e-01,9.168287e-02
1,15,-7.540377016003e-01,7.172930e-02
1,16,-7.558336484001e-01,4.302611e-02
1,17,-7.569402853952e-01,4.449738e-02
1,18,-7.584442378200e-01,5.169555e-02
1,19,-7.608273314739e-01,4.845978e-02
1,20,-7.623200038635e-01,5.102639e-02
1,21,-7.636323340582e-01,2.804461e-02
1,22,-7.655180815040e-01,6.069389e-02
1,23,-7.665433768760e-01,6.652804e-02
1,24,-7.674881066343e-01,6.775767e-02
1,25,-7.689384697196e-01,5.886545e-02
1,26,-7.697755114097e-01,3.784915e-02
1,27,-7.704791754185e-01,2.064730e-02
1,28,-7.708991976604e-01,2.795266e-02
1,29,-7.713498732294e-01,1.858096e-02
1,30,-7.715591001486e-01,2.533971e-02
1,31,-7.722987973001e-01,3.342626e-02
1,32,-7.729237995000e-01,3.823294e-02
1,33,-7.737180664336e-01,2.990931e-02
1,34,-7.742255438378e-01,5.060439e-02
1,35,-7.746709616818e-01,3.056298e-02
1,36,-7.750652819599e-01,1.055197e-02
1,37,-7.752854241140e-01,1.720845e-02
1,38,-7.755223302452e-01,1.234713e-02
1,39,-7.757504866787e-01,1.815735e-02
1,40,-7.759853719960e-01,2.327274e-02
1,41,-7.761671171061e-01,2.084160e-02
1,42,-7.766286254972e-01,3.101788e-02
1,43,-7.770618566288e-01,3.929292e-02
1,44,-7.775639120668e-01,4.193324e-02
1,45,-7.782205489601e-01,5.390684e-02
1,46,-7.787459562760e-01,3.675980e-02
1,47,-7.792269913178e-01,1.676956e-02
1,48,-7.794358712499e-01,1.130738e-02
1,49,-7.795027921148e-01,1.587755e-02
