start_index,p,gamma,beta
1,10,3.044382050649411;6.621684414743716;0.20397036133711932;0.5228550404706278;0.3956816416534835;5.8618076543215425;0.4411925189801265;2.6610090562601765;3.6674829008467835;3.1190573945019335,1.1010402602381866;1.8478183636446461;1.8380982774030878;2.810749856448865;1.2772335209562702;1.295729069258597;1.3203067540964626;1.3588148685398465;2.6321245225359786;1.9639510439391532
