start_index,p,gamma,beta
1,11,2.9305713737738306;0.36101452751089996;0.22873728194270154;0.6690370920961766;0.4331982925660071;5.812358645098714;-0.10953706901609145;7.961849034268819;3.94838157533365;2.6325015255058077;4.253581865771496,1.1927851062971666;1.193606797894944;1.6207468604350175;2.8501773726374835;1.307988326254845;1.108077117171567;-1.3342936864090402;-11.028240167911465;17.293665005646105;17.27184047105325;17.14414852870223
