start,kind,iteration,value,g_norm
1,warm,1,-5.017688917370e-01,3.246885e-02
1,warm,2,-5.220138393881e-01,1.551879e-01
1,warm,3,-6.397666759525e-01,4.713012e-01
1,warm,4,-6.558804664681e-01,2.949214e-01
1,warm,5,-6.580577475101e-01,2.270121e-01
1,warm,6,-6.645486496463e-01,2.103605e-01
1,warm,7,-6.725832426258e-01,2.678742e-01
1,warm,8,-6.842951993941e-01,1.282047e-01
1,warm,9,-6.931737484963e-01,2.687545e-01
1,warm,10,-7.007536346953e-01,2.171589e-01
1,warm,11,-7.111196810640e-01,1.063370e-01
1,warm,12,-7.172134267900e-01,1.907760e-01
1,warm,13,-7.216625386015e-01,1.624979e-01
1,warm,14,-7.309192148588e-01,1.692979e-01
1,warm,15,-7.389344987385e-01,2.324066e-01
1,warm,16,-7.450699803230e-01,1.053896e-01
1,warm,17,-7.491463837993e-01,1.256921e-01
1,warm,18,-7.517010812254e-01,1.304768e-01
1,warm,19,-7.540130377568e-01,9.116882e-02
1,warm,20,-7.580061706601e-01,9.320480e-02
1,warm,21,-7.595758479422e-01,7.898586e-02
1,warm,22,-7.606933871559e-01,5.021146e-02
1,warm,23,-7.611864992273e-01,5.032716e-02
1,warm,24,-7.619606945572e-01,2.605305e-02
1,warm,25,-7.622807216290e-01,3.926294e-02
1,warm,26,-7.625021423693e-01,2.591036e-02
1,warm,27,-7.626192438063e-01,2.360098e-02
1,warm,28,-7.627732670431e-01,1.076710e-02
1,warm,29,-7.630061131473e-01,1.534846e-02
1,warm,30,-7.631496457498e-01,2.726091e-02
1,warm,31,-7.632547151828e-01,2.315895e-02
1,warm,32,-7.634003346543e-01,1.573945e-02
1,warm,33,-7.634482826301e-01,1.353867e-02
1,warm,34,-7.635176782637e-01,1.488055e-02
1,warm,35,-7.635503340903e-01,1.728765e-02
1,warm,36,-7.636228783140e-01,1.111521e-02
1,warm,37,-7.636775179202e-01,9.420809e-03
1,warm,38,-7.636874614303e-01,9.415255e-03
1,warm,39,-7.636874840677e-01,9.266696e-03
1,warm,40,-7.636887223625e-01,9.543217e-03
1,warm,41,-7.636904842542e-01,9.479309e-03
1,warm,42,-7.636904842542e-01,9.479309e-03
2,random,1,-5.106637205520e-01,6.929527e-02
2,random,2,-5.423443440932e-01,1.504730e-01
2,random,3,-5.462486981702e-01,1.463221e-01
2,random,4,-6.578584578152e-01,4.628843e-01
2,random,5,-7.010201843586e-01,2.886684e-01
2,random,6,-7.089036396169e-01,2.082870e-01
2,random,7,-7.156269082675e-01,1.938730e-01
2,random,8,-7.175663224220e-01,5.586288e-02
2,random,9,-7.180293626882e-01,5.410302e-02
2,random,10,-7.197469138477e-01,5.075503e-02
2,random,11,-7.218132506351e-01,6.754295e-02
2,random,12,-7.241936947833e-01,5.835462e-02
2,random,13,-7.290811995968e-01,7.912360e-02
2,random,14,-7.310226399828e-01,1.085403e-01
2,random,15,-7.343973882659e-01,1.445306e-01
2,random,16,-7.379405343750e-01,1.704841e-01
2,random,17,-7.424500281479e-01,1.014719e-01
2,random,18,-7.462102210047e-01,7.794792e-02
2,random,19,-7.470081039720e-01,2.336817e-02
2,random,20,-7.472443315673e-01,2.706601e-02
2,random,21,-7.474189212558e-01,2.096781e-02
2,random,22,-7.478473953739e-01,4.103774e-02
2,random,23,-7.480853581983e-01,5.577794e-02
2,random,24,-7.482024326880e-01,6.292918e-02
2,random,25,-7.484929948260e-01,7.184027e-02
2,random,26,-7.488835121866e-01,8.215928e-02
2,random,27,-7.497796360669e-01,1.146029e-01
2,random,28,-7.522900371749e-01,1.827215e-01
2,random,29,-7.532084621293e-01,2.247830e-01
2,random,30,-7.582696769396e-01,1.636059e-01
2,random,31,-7.613887749121e-01,1.495651e-01
2,random,32,-7.635029790432e-01,5.817688e-02
2,random,33,-7.651758396038e-01,8.492555e-02
2,random,34,-7.664230994007e-01,4.787365e-02
2,random,35,-7.706308927188e-01,1.022132e-01
2,random,36,-7.725366388298e-01,1.043672e-01
2,random,37,-7.740534483365e-01,3.878442e-02
2,random,38,-7.752214936504e-01,4.693576e-02
2,random,39,-7.769602461673e-01,3.737110e-02
2,random,40,-7.776604299668e-01,5.031859e-02
2,random,41,-7.779995053724e-01,3.261048e-02
2,random,42,-7.786230643836e-01,3.740989e-02
2,random,43,-7.791883696732e-01,3.033101e-02
2,random,44,-7.797690356764e-01,3.538809e-02
2,random,45,-7.800534438520e-01,3.860906e-02
2,random,46,-7.802261868164e-01,1.652674e-02
2,random,47,-7.803210558921e-01,1.647193e-02
2,random,48,-7.808312420158e-01,3.568803e-02
2,random,49,-7.814908969958e-01,3.017865e-02
2,random,50,-7.819255969252e-01,2.889023e-02
2,random,51,-7.821007356356e-01,1.501354e-02
2,random,52,-7.821373748084e-01,1.153313e-02
2,random,53,-7.821583745886e-01,8.852311e-03
