run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,1,1,2,320,1234,0.629124931820,0.744150,0.549418,56,3,7,true,0,random,1.0e-06,2.7457815561698506,1.3361488836211115
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,2,1,2,320,1234,0.677373882496,0.036279,0.020967,103,3,8,true,0,warm,1.0e-06,2.835515495793571;2.661605999368192,1.2963868400070169;1.3986252232834213
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,3,1,2,320,1234,0.707259474724,0.055617,0.023873,179,3,10,true,0,warm,1.0e-06,2.8768777600575364;2.7252272480609587;2.675422199273618,1.2867335738908319;1.3503688808538539;1.427076202436604
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,4,1,2,640,1234,0.727784152190,0.041176,0.040581,42,3,11,true,0,warm,1.0e-06,2.901600746121196;2.7629278268498716;2.728771152456631;2.6828577445458532,1.2867288505481476;1.339165796425593;1.3710795075796802;1.4457264342680785
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,5,1,2,1280,1234,0.743078062226,0.504292,0.148361,376,3,14,true,0,warm,1.0e-06,2.9185681692566168;2.7858550131536512;2.7632034359693494;2.733935380523479;2.6879408883842593,1.2878103065542095;1.3371235279323173;1.3574034566808366;1.3841924120586406;1.4593867259163993
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,6,1,2,1280,1234,0.754972458811,2.060270,0.545383,445,3,20,true,0,warm,1.0e-06,2.9308453306450115;2.8025872172775625;2.7837973516765095;2.7684061400943336;2.7391580859261038;2.6912263238254055,1.2895390825436734;1.3381790602663588;1.3534140596766082;1.3674366361342332;1.3946646528280207;1.4700597863906824
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,7,1,2,1280,1234,0.764521056142,38.131913,10.668698,1684,3,65,true,0,warm,1.0e-06,2.9402963685213606;2.8154214176335652;2.7982504219407693;2.7881972977303877;2.774941645230327;2.7429318492553754;2.693302737478925,1.2915090774207336;1.3401047401486241;1.3533094061971584;1.3611800189961512;1.3749975785095323;1.4037356533143104;1.4786409500446844
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,8,1,2,1280,1234,0.772395707725,293.039154,219.660702,3862,3,34,true,0,warm,1.0e-06,2.947646759849555;2.8255295039507584;2.8093993554790373;2.802018537501943;2.7949630740488014;2.780331201476637;2.745231522372918;2.694513322400724,1.2933322362714215;1.3424304962389748;1.35482468829825;1.3598493291184512;1.3666724102660939;1.3815241351322598;1.4118929011755392;1.485794424638456
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,9,1,2,1280,1234,0.779350678592,777.268093,572.811665,1653,3,19,true,0,warm,1.0e-06,2.955334308854812;2.8352811355897125;2.8182949900577223;2.810154038642956;2.806433943655583;2.797626890259419;2.7827569640521164;2.7408049098266525;2.6879406748173684,1.2960481311219954;1.3452575952820558;1.3555597832557251;1.359619239411051;1.3617957106633587;1.3705641008988712;1.3858491212258968;1.418280802103197;1.4921341769600478
20260331T232833-k4-d8-p1-15-r2-i320-s1234,cluster,slurm-987284-9,2026-03-31T23:28:33,7e19a0dd88b7c04828eed77b885de33207dbcefb,main,true,4,8,10,1,2,1280,1234,0.797071253550,1753.169702,1281.144569,822,3,7,true,0,warm,1.0e-06,2.955028502397141;2.8338830974664235;2.8163162594636737;2.8086245654294952;2.799510172148851;2.798790225759098;2.777565800226772;2.7399716945826325;2.6915112955065292;2.6879026930893857,1.2946454282735298;1.3327435707306876;1.3593213825795296;1.3651730255722636;1.3673031318407978;1.3754228423298038;1.3892050790242918;1.4201315559369616;1.4614593488413257;1.5233098133402683
