start_index,p,gamma,beta
2,5,3.389414531114243;6.112994686315586;-0.4021452137729413;0.6935886054477163;-0.08354710821956574,2.484298979238144;0.37952207700183976;0.12007297249327603;2.725856101872887;1.882223120296214
