start_index,p,gamma,beta
1,10,0.23485082529411455;0.3952299946134655;0.4235679243041361;0.43362748403402346;0.4377229084003931;0.44228313285886334;0.4534473576791142;0.4812876808008398;0.5338618666242015;0.6144824805250745,0.2721393072416374;0.22398897253122932;0.21324153185721384;0.21137224768061363;0.21041155037850381;0.20827897322625516;0.20299229136869842;0.18649510256150303;0.15717876781637355;0.07800506318995641
