start_index,p,gamma,beta
2,6,3.5951897099198216;5.517118027256048;5.771417666130123;6.463744058516131;2.2378848385569836;0.9147832326315763,1.5084982976504204;1.8098861663862709;0.40294364563123314;-0.15089935547200362;1.4566981802352932;1.6478559617286623
