start_index,p,gamma,beta
1,9,3.303167675657583;6.211156599909525;0.20392990288922605;0.44791473025637035;0.6605830995087462;5.645723806370491;-0.1638303432873196;2.546801796458546;3.86858141992617,1.5829257178907667;1.075369162646391;1.7742807448563291;1.8265046264304046;3.1794797841896565;1.5081650409272027;1.4099500156559666;1.4760407538359646;1.614499189544857
