start_index,p,gamma,beta
1,11,2.894842886287274;3.493454541875949;3.496589240261425;3.4975285163064087;3.5046951325967073;3.5266831460898036;3.565846390748944;3.571182709930769;3.5703714099968606;3.5703714099968606;3.5703714099968606,1.7295484318315053;0.13569257218269629;0.13331397624750752;0.1404016140931899;0.1323616265490587;0.12235431598382418;0.08923405628527539;0.052790950861887266;0.0460246490104471;0.0460246490104471;0.0460246490104471
