start_index,p,gamma,beta
3,10,1.0824458558972225;3.1671377393244504;0.4214789519132629;1.6572998276350495;1.716612609743133;6.10539185483268;5.5810751166900845;6.119285639093529;2.532205034532034;0.14429564339088088,2.0864975932134975;1.9049693822552143;1.051226931252641;0.8012561152850318;2.3373616926949157;2.5298562943806426;2.260760314684766;0.13252693405950405;2.8905797842294167;0.898286784378812
