start_index,p,gamma,beta
1,10,-0.14453184564592905;63.15138514437745;2.222694406527051;-6.995040289878292;44.72720193300122;-14.009112068355426;70.70906653860057;24.50627055716504;-17.055793115923773;46.69460757150095,52.68228336273544;-188.59889623211438;97.65315747822683;60.154706345668345;136.41242672952868;-281.0988060671179;36.38096157404552;-59.30215597518281;25.065132850020966;-9.93508129788711
