start_index,p,gamma,beta
1,7,0.23445882540754037;0.34717581311830464;0.35458411360875;0.3572058668575659;0.3629961848674937;0.38818494429173184;0.4403266305231041,0.18273785238941456;0.1570503700214083;0.15513274896043158;0.15475817171111156;0.1492734157907942;0.13422751640731942;0.07561378893667954
