start_index,p,gamma,beta
2,6,5.970120698796486;5.765171823093061;2.4245754078667625;1.762001507476835e-5;3.8539034370406227;3.8497502563309367,1.347736533830765;0.9101572920159806;2.0976864867739424;2.614658988435173;2.142539438524572;0.1014675545549624
