start_index,p,gamma,beta
2,8,3.2540147536906936;5.9584008416846945;0.14209601347675688;2.5651874390124068;0.39558109517151613;4.6614828546026095;4.363975943338149;3.237151597460034,1.694137295582924;2.8449987736213727;0.1366903336867947;2.165166965104307;-0.0039497345795137615;-5.451104742972648e-5;2.2400341154866314;0.21070563128277225
