start,kind,iteration,value,g_norm
1,warm,1,-7.255460570303e-01,2.898851e-01
1,warm,2,-7.409939282119e-01,5.501537e-02
1,warm,3,-7.421962546564e-01,5.613077e-02
1,warm,4,-7.434525732475e-01,2.626391e-02
1,warm,5,-7.437423689654e-01,1.169496e-02
1,warm,6,-7.437954925779e-01,6.741861e-03
1,warm,7,-7.438069988127e-01,2.865478e-03
1,warm,8,-7.438116825623e-01,1.272351e-03
1,warm,9,-7.438130250719e-01,1.060796e-03
1,warm,10,-7.438133272841e-01,4.974424e-04
1,warm,11,-7.438133557419e-01,3.422598e-05
1,warm,12,-7.438133566016e-01,1.751776e-05
1,warm,13,-7.438133568004e-01,8.816642e-08
2,random,1,-4.999967150616e-01,2.960324e-04
2,random,2,-5.000079142474e-01,4.337482e-04
2,random,3,-5.000957443936e-01,1.434411e-03
2,random,4,-5.001039297754e-01,1.790756e-03
2,random,5,-5.018556407534e-01,9.359726e-03
2,random,6,-5.020937852088e-01,1.019484e-02
2,random,7,-5.022388144926e-01,9.824744e-03
2,random,8,-5.037711496383e-01,2.285349e-02
2,random,9,-5.049899743835e-01,2.947457e-02
2,random,10,-5.082772876591e-01,2.143612e-02
2,random,11,-5.087500427895e-01,3.655722e-02
2,random,12,-5.093610551738e-01,5.511250e-02
2,random,13,-5.098829292971e-01,6.681647e-02
2,random,14,-5.104817138278e-01,7.564121e-02
2,random,15,-5.124096573016e-01,8.937893e-02
2,random,16,-5.183828735428e-01,1.830429e-01
2,random,17,-5.196064968029e-01,1.803809e-01
2,random,18,-5.285162398150e-01,2.412595e-01
2,random,19,-5.355536853613e-01,5.716891e-01
2,random,20,-6.126533864057e-01,7.733211e-01
2,random,21,-6.192367143081e-01,5.541904e-01
2,random,22,-6.233392489778e-01,7.818307e-01
2,random,23,-6.837691069118e-01,2.044711e-01
2,random,24,-6.898077155401e-01,6.469095e-02
2,random,25,-6.905736962398e-01,4.241393e-02
2,random,26,-6.908822526469e-01,1.429438e-02
2,random,27,-6.911262974737e-01,1.286583e-02
2,random,28,-6.918802081961e-01,4.655692e-02
2,random,29,-6.921102777978e-01,5.737686e-02
2,random,30,-6.925655911421e-01,6.889890e-02
2,random,31,-6.930484507544e-01,7.544620e-02
2,random,32,-6.937676716794e-01,7.130869e-02
2,random,33,-6.947529223251e-01,6.680017e-02
2,random,34,-6.999353694379e-01,5.360483e-02
2,random,35,-7.003287250732e-01,5.170169e-02
2,random,36,-7.008448625077e-01,4.140704e-02
2,random,37,-7.013206924989e-01,3.903642e-02
2,random,38,-7.014981787965e-01,7.250965e-03
2,random,39,-7.015174731034e-01,2.404616e-03
2,random,40,-7.015186711148e-01,6.480322e-04
2,random,41,-7.015187156270e-01,1.200722e-04
2,random,42,-7.015187191901e-01,2.452104e-05
2,random,43,-7.015187209752e-01,8.508162e-05
2,random,44,-7.015199900473e-01,2.434966e-03
2,random,45,-7.015205989558e-01,3.939668e-04
2,random,46,-7.015206197657e-01,6.138287e-05
2,random,47,-7.015206206110e-01,9.548494e-06
2,random,48,-7.015206206263e-01,3.107910e-07
3,random,1,-4.999647474342e-01,9.621259e-04
3,random,2,-5.000000047848e-01,8.314917e-07
