start_index,p,gamma,beta
2,5,6.135559202947455;0.6671687022803325;2.9466610009324707;6.161590422605347;1.3976037134869046,0.6777640790547991;1.4518768959060546;0.9505918316311626;3.448819220725653;3.1442554830143936
