start_index,p,gamma,beta
1,10,3.04445604819797;6.621125933670926;0.20369634557440117;0.5227735727599154;0.3956277776896205;5.861821578021947;0.4412093692616504;2.661039286338291;3.667401708465978;3.1190321814368716,1.101214933808406;1.8483046348733105;1.8377214597118985;2.81080147441106;1.277254274967068;1.2957034357393193;1.3203118115359143;1.358824061005038;2.6325001038530607;1.9635692256973412
