start_index,p,gamma,beta
3,6,6.587434519465354;2.672787733866125;3.2919166944829112;0.6825437483562977;1.3272960714416167;2.373250229238039,-1.7339067152148124;0.03345560881351829;2.8749796976521687;-1.3310690149497508;0.021586621287442494;3.29819108700747
