start_index,p,gamma,beta
1,7,0.4886684173241424;5.9791000464766295;0.12745010826407008;5.875686863679491;4.9522426297859665;3.0811049321472064;3.9840314158131758,3.0116675648722073;1.2737120263967534;0.6310167148817106;2.9133341189860755;1.4814384626981552;3.073126750384748;1.4276643097843733
