start_index,p,gamma,beta
1,11,2.980719004811818;0.2899854955055593;0.30869482994038705;0.31516991467292316;0.3253875255974931;0.3422038998304888;0.3477422454807135;0.37505760433350127;0.4174359536193094;0.4677593874100595;0.47647892838439226,1.9545964769753217;0.3117755381004613;0.2844592791322466;0.27036490100018346;0.27059424522249936;0.2582958578783289;0.23698508132976784;0.21080302421585734;0.17035221150718813;0.11171488803344352;0.050482806813113804
