start_index,p,gamma,beta
3,8,0.2504325377763118;6.123936183517683;3.8244907568550794;3.050636020403583;0.07860776793563738;5.053918419753378;0.02473680468448097;3.8082709972691524,0.6322423823314828;2.933054507501401;2.841983972124976;2.5558708487749504;2.748510212325735;1.7574538930935353;1.418209996932944;1.7223066778472909
