start_index,p,gamma,beta
3,7,5.990039044613292;4.774155241168478;3.09715859936237;-0.023942810717954906;6.291751669916471;-0.21869490360482213;0.8259681167789111,2.790126410672269;0.33274844841504375;1.71561126791778;0.716737194570514;1.9856727882874383;1.5168694930724762;2.9335517367820256
