start_index,p,gamma,beta
3,6,5.873512562983559;2.0373202857279358;5.263051078435889;5.650387433812168;4.6491021989637895;1.9758535652807812,1.35821554969024;1.5695536142774018;1.9232003369184298;2.883165197652687;1.5715342990839798;1.393631027236646
