start_index,p,gamma,beta
3,10,6.092570897838216;5.8201322747722175;3.245104468665327;3.2323651793841375;3.627299849383029;3.552479321730105;4.158522506601858;0.7547836738735929;5.744222842714258;1.295839026214792,2.7559388474133075;3.4630056220287013;2.04372665490178;1.9681098181849028;2.8867437640779343;2.928750335750431;-0.03714349282185899;1.5669276824411462;1.583674605127413;1.4390507058101811
