start_index,p,gamma,beta
3,10,2.9974079588523277;1.009354617672947;6.283355516137943;5.359904318521645;3.754331051980995;2.5901787100512035;3.542942761091244;2.952186466763799;3.857998091236885;0.55533473097554,3.0017653467204557;0.694479598647154;2.4416483882384283;2.583909729333489;1.6065890286303308;2.375579480406715;2.0182344470341427;2.9979843541029525;0.20772819800942596;1.7019934497785691
