start_index,p,gamma,beta
1,12,3.2270751638761297;6.1845749802811865;0.1238440772549972;0.37900169241014464;0.5010501549163309;6.319618653343739;-0.4468344275462615;3.0530276417694138;3.7197062370132414;3.186856141218407;2.1772568926897122;3.5000987675152886,2.449469597865436;3.0951657675895112;1.3306338616424882;1.4570466494275534;1.1146658609830782;0.7980356819592289;2.2462520380561957;2.116639883152645;1.9633186002665526;0.6017321826542346;0.0020870249959319756;1.6786923920990218
