start_index,p,gamma,beta
3,7,6.523434591617623;3.7070266765039053;6.15347983956631;6.164865294538632;3.762648297941445;1.1202519419854855;5.665839566778593,0.2813067025033815;1.7125642848837364;2.542129284189151;0.1882787505941983;1.7636103409963562;0.030605217705661762;1.697527027147258
