start_index,p,gamma,beta
3,8,4.3705973906853375;1.392996481161556;0.23431230262458577;5.805722270936881;3.272699596690237;0.7896909027545036;-0.000100060858249;4.815059214818106,2.995666146425712e-5;1.6451345778602102;1.1893467750996558;2.718997907898656;2.9303813055135595;2.240860211289043;2.45247679569062;1.6920427972299117
