start_index,p,gamma,beta
1,9,0.23298405808513753;0.34430755325009654;0.3462105815733147;0.3505356579466928;0.3543445668655938;0.3720228855085933;0.4053852262541162;0.43556552925596165;0.44125602868118874,0.18144420470143513;0.1467196464266048;0.16909424124305636;0.16460366945114707;0.15163534956901542;0.14562282717471453;0.12547428364813615;0.08278218648432374;0.038361256794032045
