start,iteration,value,g_norm
3,1,-4.760115359262e-01,1.746652e-01
3,2,-5.000126471541e-01,1.052972e-03
3,3,-5.023828596567e-01,2.612684e-02
3,4,-5.025198867885e-01,2.668163e-02
3,5,-5.085382764900e-01,7.014101e-02
3,6,-6.113371437285e-01,3.727648e-01
3,7,-6.114358811796e-01,3.717498e-01
3,8,-6.343366004085e-01,2.581296e-01
3,9,-6.420981284975e-01,6.149366e-02
3,10,-6.424838574941e-01,6.248725e-03
3,11,-6.424942148354e-01,3.167331e-03
3,12,-6.694350657089e-01,3.353350e-01
3,13,-6.694403715758e-01,3.334111e-01
3,14,-6.863236347263e-01,1.753751e-01
3,15,-6.950366727097e-01,9.204198e-02
3,16,-6.956053552760e-01,1.295031e-02
3,17,-6.956580567488e-01,4.795423e-03
3,18,-6.956672083247e-01,3.687314e-04
3,19,-6.956672196304e-01,2.877615e-06
3,20,-6.956672196309e-01,8.385520e-08
