start_index,p,gamma,beta
3,10,6.014181261482765;0.7399457062598161;3.4462888492591297;6.28095591990378;1.4523861129206517;1.532232950303329;3.5865177161750967;2.1142348167251384;6.0416752040100965;6.080083096921078,1.9515637711251503;2.837019768991045;0.21489516795903252;-0.33755359388878203;1.5709561391273728;0.2321395775079208;0.5094802331213126;1.672735907819152;-0.2226672844119478;0.31757405063040184
