start_index,p,gamma,beta
1,7,0.2559767843436708;0.39769762934428965;0.41512294304012703;0.42305160468629216;0.43527262249169124;0.46795385666180106;0.5294468416575324,0.21987726393614393;0.18539427708813308;0.17981215422607388;0.1778004727834714;0.17049838562978076;0.1522025037523973;0.08424271877849236
