start,iteration,value,g_norm
2,1,-4.987090878562e-01,5.008381e-02
2,2,-5.229720113296e-01,1.646120e-01
2,3,-5.310480883080e-01,2.005541e-01
2,4,-5.994039719149e-01,4.503530e-01
2,5,-6.027381741652e-01,5.294638e-01
2,6,-6.386024288017e-01,6.682012e-01
2,7,-6.592968773265e-01,5.892603e-01
2,8,-6.735596426801e-01,2.846181e-01
2,9,-6.785708907430e-01,1.948666e-01
2,10,-6.939870888165e-01,6.197575e-01
2,11,-7.084574193051e-01,1.153830e-01
2,12,-7.101548796858e-01,1.923993e-01
2,13,-7.123071909369e-01,1.452035e-01
2,14,-7.243690382639e-01,2.250401e-01
2,15,-7.286250888956e-01,1.790980e-01
2,16,-7.319806036390e-01,9.369848e-02
2,17,-7.345504143347e-01,1.043701e-01
2,18,-7.359591660581e-01,1.347854e-01
2,19,-7.370162413518e-01,3.403278e-02
2,20,-7.375256474585e-01,4.542383e-02
2,21,-7.379268593928e-01,3.549949e-02
2,22,-7.387654407587e-01,3.759421e-02
2,23,-7.387997035055e-01,3.796623e-02
2,24,-7.388103217020e-01,3.975810e-02
2,25,-7.388526185476e-01,3.755347e-02
2,26,-7.388574399692e-01,3.640282e-02
2,27,-7.388279125512e-01,3.923793e-02
2,28,-7.388279318251e-01,3.843129e-02
2,29,-7.388451943053e-01,3.912793e-02
2,30,-7.386404717785e-01,4.084127e-02
2,31,-7.388856719594e-01,4.682909e-02
2,32,-7.389212621072e-01,3.890261e-02
2,33,-7.389329290200e-01,3.736735e-02
2,34,-7.389342720491e-01,3.820810e-02
2,35,-7.390794421783e-01,6.564302e-02
2,36,-7.391081055029e-01,4.782262e-02
2,37,-7.391469235542e-01,4.719078e-02
2,38,-7.391472951403e-01,4.779784e-02
2,39,-7.391353256138e-01,4.706457e-02
2,40,-7.391072306223e-01,4.652934e-02
2,41,-7.389466902310e-01,4.707170e-02
2,42,-7.389883417217e-01,4.473453e-02
2,43,-7.392423571504e-01,3.669070e-02
2,44,-7.390454964188e-01,3.420805e-02
2,45,-7.390617161590e-01,3.495780e-02
2,46,-7.391099102849e-01,3.481568e-02
2,47,-7.392176774430e-01,3.567492e-02
2,48,-7.392722362806e-01,3.279404e-02
2,49,-7.392683576871e-01,3.397783e-02
2,50,-7.392707361916e-01,3.399343e-02
2,51,-7.392707361916e-01,3.399343e-02
