start_index,p,gamma,beta
2,7,5.991684098989308;5.859154171296335;1.5686621001780405;1.118026979632412;4.288262187262344;4.643034839466351;1.3249565873519964,2.9497425556985766;2.9770195295803887;1.567512848929135;1.72214844797065;0.00663104024373924;3.0438095269470153;3.1478912773039474
