start_index,p,gamma,beta
2,9,3.945436999655863;2.770959916664848;2.4947247727744384;0.7207984041761786;5.769108743125629;2.5459719865845853;5.805100572482983;0.03526299739577194;4.639036789205317,3.1642659753227003;1.6417317182281626;3.3062975623122615;-0.00778803780425538;3.0941726990330785;-0.12043466776039564;1.814412853419063;2.788880238484162;3.1383933242892215
