start_index,p,gamma,beta
2,5,3.0025913304860645;6.671585954290973;0.5538561916871134;2.284712915684296;3.211140784504246,0.8864343441723559;2.8485459395694246;3.0305475945490783;1.7615215654385912;1.8822543199691333
