start,iteration,value,g_norm
3,1,-5.005416817126e-01,8.119848e-03
3,2,-5.032793941945e-01,4.395802e-02
3,3,-5.060894703929e-01,4.241948e-02
3,4,-5.110707542950e-01,4.693595e-02
3,5,-5.132618155609e-01,3.248117e-02
3,6,-5.159143855861e-01,1.995579e-02
3,7,-5.170690823161e-01,1.895605e-02
3,8,-5.182931483376e-01,1.636124e-02
3,9,-5.204211818809e-01,1.783067e-02
3,10,-5.216424658248e-01,1.855247e-02
3,11,-5.238959621223e-01,2.552389e-02
3,12,-5.259118681272e-01,2.028221e-02
3,13,-5.270050054859e-01,1.205620e-02
3,14,-5.273848293924e-01,5.177025e-03
3,15,-5.274610884844e-01,2.471297e-03
3,16,-5.274741400750e-01,9.891961e-04
3,17,-5.274777018916e-01,1.064777e-03
3,18,-5.274831730690e-01,1.038212e-03
3,19,-5.274924723931e-01,2.889120e-03
3,20,-5.275198920174e-01,1.292406e-03
3,21,-5.275236529618e-01,8.167486e-04
3,22,-5.275247577152e-01,1.772785e-04
3,23,-5.275249688572e-01,2.053916e-04
3,24,-5.275259962787e-01,1.019831e-03
3,25,-5.275308039575e-01,8.758566e-04
3,26,-5.275394138115e-01,1.260493e-03
3,27,-5.275444552923e-01,6.322680e-04
3,28,-5.275449532786e-01,2.386947e-04
3,29,-5.275450549546e-01,3.860123e-05
3,30,-5.275450608337e-01,2.524238e-05
3,31,-5.275450616319e-01,9.718281e-06
3,32,-5.275450629256e-01,3.640654e-06
3,33,-5.275450625220e-01,1.157159e-06
3,34,-5.275450629025e-01,2.027878e-07
