start_index,p,gamma,beta
3,7,6.038390971036843;5.651106314131667;2.9827143539553918;0.3538425110398444;5.69138488748243;0.7280404639079683;0.5535846480689391,2.8622880253382217;1.7697020860274522;1.6324844142683528;0.4523326753476088;1.6539218650000624;1.3939062716501127;3.0577649808970397
