start_index,p,gamma,beta
3,6,5.8576058586563295;1.662797040319361;5.830190872432458;6.619196225036407;5.369283149489334;1.3960772216688992,1.8044016546114423;1.3111696349629358;2.3196573997512924;2.8309966786392913;1.5616820297064975;1.3772346191132414
